num,RMSE,DTM_KL1,DTM_KL01,DTM_KL001,Sammon,Trustworthiness,Continuity,Spearman,Steadiness,Cohesiveness,method
0,67655.421875,0.001303589204326272,0.025783028453588486,0.23773562908172607,0.99814969374111,0.9683538428324697,0.9651478842832469,0.42051366807862345,0.8566958233039687,0.7363807606499289,umap
1,67655.8203125,0.0016741054132580757,0.030558403581380844,0.2409217655658722,0.9981535226550771,0.9734666450777202,0.9672161053540587,0.4241669481148985,0.8673923146386224,0.7771418812989616,umap
2,67636.8828125,0.001087035983800888,0.027838045731186867,0.25110524892807007,0.9976137359652844,0.9698472582037997,0.9732043393782384,0.4011613352355655,0.8611210559887539,0.8051090310255034,umap
3,67662.265625,0.0011434911284595728,0.02302476391196251,0.23212766647338867,0.9983501284167688,0.9727196675302245,0.9682394214162349,0.39649472356010523,0.8553227616554817,0.7733193546185005,umap
4,67640.953125,0.00107286823913455,0.02794816344976425,0.2599419057369232,0.9977378647883244,0.9607248488773747,0.971876079447323,0.3914033100487921,0.7937096547690522,0.8079367433663551,umap
5,67636.3203125,0.0013326837215572596,0.03187422826886177,0.27555328607559204,0.9975964558461357,0.9631714162348878,0.9712424438687393,0.4074558461297311,0.8306189375128559,0.7980072521164407,umap
6,67653.828125,0.00120746367610991,0.026262516155838966,0.2514411509037018,0.9981060593050294,0.9649185017271157,0.9693944300518135,0.4089997040168192,0.8351259020274975,0.7944609806378976,umap
7,67652.734375,0.0010721769649535418,0.026624184101819992,0.2567080855369568,0.9980760329130407,0.9682248488773748,0.9714556347150259,0.3767655578731941,0.8207801673912468,0.7942616724921114,umap
8,67651.0546875,0.0008224796038120985,0.025326423346996307,0.25038397312164307,0.9980343972073664,0.9672279792746113,0.9724071675302245,0.37939199796647877,0.8093187746849176,0.7684800049111158,umap
9,67605.1328125,0.0035595858935266733,0.07937963306903839,0.2821943759918213,0.9964837549712201,0.9131584628670121,0.9192891839378239,0.5746896843722383,0.7717166757949708,0.6713123476551972,umap
10,67625.8046875,0.0007352698594331741,0.01344579178839922,0.09565702825784683,0.9973187377613356,0.9650161917098445,0.9662769861830742,0.30666249909202875,0.7659318613466021,0.7785869299388763,densmap
11,67615.921875,0.0011744408402591944,0.019732464104890823,0.0951681062579155,0.9970051646399926,0.9610740500863558,0.9658554620034542,0.43382941497407906,0.8359343011650738,0.7885055214807688,densmap
12,67628.3359375,0.0007843202911317348,0.01311151497066021,0.09329819679260254,0.9973851334460926,0.9619176381692573,0.9670180267702936,0.3499860024327545,0.7854140801809028,0.7898392549452448,densmap
13,67606.9921875,0.0017210312653332949,0.03562786802649498,0.13540112972259521,0.9967484262479684,0.9712742875647669,0.9559839162348878,0.34262215035463517,0.8123341427515207,0.7304399631043885,densmap
14,67635.609375,0.0007240814156830311,0.012612547725439072,0.0907583236694336,0.9975890944519237,0.9635897020725388,0.9641564119170984,0.4218494737773383,0.8521156835095213,0.7612146576645396,densmap
15,67602.953125,0.001625198870897293,0.034666672348976135,0.13392376899719238,0.9966173195437716,0.9660762089810018,0.9559256260794473,0.381245655448781,0.85751298505803,0.7530331452383674,densmap
16,67641.0234375,0.0008523163851350546,0.01264175958931446,0.09100532531738281,0.997748454187456,0.9570061528497409,0.9616585708117444,0.3893895053330543,0.8312544720793763,0.7615087717514557,densmap
17,67635.375,0.0009075329871848226,0.012080059386789799,0.09819252043962479,0.9975793600611421,0.9643199481865286,0.9519090025906736,0.42775071688201577,0.8636686768160464,0.6749493191774358,densmap
18,67621.546875,0.0007578753866255283,0.01607309654355049,0.10808221250772476,0.9971791912836058,0.9563897884283247,0.9649713946459413,0.43944983640647306,0.8227319500085211,0.7555879494191455,densmap
19,67643.6796875,0.000871204596478492,0.01129300519824028,0.09735076874494553,0.9978203588256402,0.9645547279792746,0.9612149179620034,0.3338822166797887,0.7992956709269766,0.7590347362018558,densmap
20,56589.67578125,0.002963514067232609,0.07168455421924591,0.2702001631259918,0.6760513481378205,0.6844451640759931,0.7952504317789292,0.40697102549061354,0.39307703483957745,0.48949893534990685,pca
21,35795.92578125,0.001082578324712813,0.01557479240000248,0.20860075950622559,0.2844483307769134,0.8047938255613126,0.8954360967184801,0.30259608786888775,0.49024399077491776,0.5690101831353305,pca
