num,RMSE,DTM_KL1,DTM_KL01,DTM_KL001,Sammon,Trustworthiness,Continuity,Spearman,Steadiness,Cohesiveness,method
0,5221.7666015625,0.0030722436495125294,0.029431218281388283,0.08425158262252808,0.9734819800778816,0.9760788465416415,0.994217584190361,0.7617172154204845,0.9655893309221103,0.9234484248838234,umap
1,5201.7626953125,0.0023033996112644672,0.026990123093128204,0.07733601331710815,0.9645481101071798,0.9736237144585602,0.9679370840895342,0.717082924091523,0.946080766691378,0.7892346024996568,umap
2,5168.68994140625,0.0025516189634799957,0.018099937587976456,0.057802945375442505,0.9489560244851255,0.9688747731397459,0.9669036095987095,0.7597398544697285,0.9382488990938417,0.7444834294498459,umap
3,5213.228515625,0.002525735180824995,0.02465403452515602,0.09557648748159409,0.9700006864520692,0.958020770316596,0.9934462593264771,0.7681230076356371,0.9279089166576723,0.9083163396250611,umap
4,5228.2021484375,0.0028219162486493587,0.027196235954761505,0.09928184002637863,0.9766363502797926,0.961882435974995,0.9938193184109699,0.7533436517139289,0.9486429269257081,0.9241819380030564,umap
5,5201.1396484375,0.0028419634327292442,0.026080435141921043,0.07626830041408539,0.9634847794188846,0.9729229683403912,0.994409155071587,0.768130444719824,0.9341264306084209,0.9201761498605222,umap
6,5175.677734375,0.0017546218587085605,0.017206644639372826,0.07336769253015518,0.954435248158885,0.9806009276063723,0.9947418834442427,0.7634706773868788,0.9319307115897173,0.917749633660331,umap
7,5217.56494140625,0.00301631772890687,0.032182589173316956,0.0862845703959465,0.9708362258973825,0.971002218189151,0.9928463399879008,0.7512610204079503,0.9478403697096448,0.9243210656433267,umap
8,5215.3603515625,0.002454120898619294,0.022711539641022682,0.09931004792451859,0.9713191974520382,0.9765476910667473,0.9936227061907643,0.7911293183925663,0.9346785305156162,0.9103414571228625,umap
9,5149.47998046875,0.005667477380484343,0.09966038912534714,0.1690615713596344,0.9176571088258041,0.5867765678564227,0.6053034886065739,0.32634061515757196,0.2448823440642507,0.2554569753016198,umap
10,5201.900390625,0.000494226987939328,0.007039567455649376,0.007996532134711742,0.9667838469056023,0.9869933454325469,0.9959316394434362,0.8053347808683141,0.9455261108896749,0.913686014036923,densmap
11,5207.8974609375,0.0026812844444066286,0.018162738531827927,0.0570036806166172,0.9673614579380648,0.9862018552127445,0.9911171607178867,0.7057287906971768,0.9577161917386865,0.9345005411738855,densmap
12,5210.32177734375,0.0021880236454308033,0.01802320033311844,0.03513862192630768,0.9696033321503472,0.9882435974994959,0.9930227868521879,0.7659437520166839,0.9437900901886708,0.923230165804999,densmap
13,5204.22021484375,0.003641716903075576,0.02366623654961586,0.038190972059965134,0.9647307271429205,0.9721919741883445,0.9799505948779996,0.6704692796124594,0.8822271253465587,0.9263373819471097,densmap
14,5204.7978515625,0.002161304699257016,0.013784343376755714,0.021275464445352554,0.9677024113780022,0.9866505343819318,0.9948376688848558,0.7446176013641499,0.9409680857477434,0.9082008756386334,densmap
15,5197.369140625,0.0017328086541965604,0.014897475019097328,0.01700875535607338,0.9642549932652912,0.9778786045573704,0.9935017140552531,0.686583839412577,0.9519543727409834,0.9297624835204331,densmap
16,5203.1982421875,0.0006942861364223063,0.010396868921816349,0.01892555132508278,0.967246538684282,0.9869933454325469,0.993668078241581,0.7693568947312216,0.9495570308456688,0.9173630173430585,densmap
17,5104.66845703125,0.007288093212991953,0.04785465449094772,0.03850182518362999,0.9186671633249703,0.895508166969147,0.7759780197620488,0.6404872441108225,0.7104096339612371,0.21163236556715515,densmap
18,5207.52392578125,0.004313161130994558,0.027584021911025047,0.02507396601140499,0.9652674598825529,0.9778080258116556,0.9875126033474491,0.7266973338890734,0.9372509601843928,0.9019310583229168,densmap
19,5187.880859375,0.0006597373285330832,0.0059505063109099865,0.00756986066699028,0.96237245018458,0.9900030248033878,0.9960375075620085,0.7812581539677074,0.9390521100958882,0.9057872693101553,densmap
20,5157.48876953125,0.004329320974647999,0.08363282680511475,0.27908504009246826,0.926845020130468,0.538914095583787,0.5588425085702762,0.07847182063200313,0.25230627731175914,0.40398100914017987,pca
21,126.57106018066406,2.4159271561075e-07,1.2073825928382576e-05,0.0007681718561798334,0.00470998993401783,0.9983413994757008,0.9988707400685622,0.8243573501532678,0.9418869963786014,0.9083023528895254,pca
22,5144.294921875,0.003930194769054651,0.0841633528470993,0.30290672183036804,0.9220194677505555,0.5528181084896149,0.5645694696511394,0.10649686793905255,0.27820188979915517,0.39782250312642886,pca
23,5112.3115234375,0.0034823035821318626,0.06739302724599838,0.21938422322273254,0.8998160714073207,0.5352692075015124,0.5445049405122,0.12527585093388088,0.25541026784120247,0.36363477754169893,pca
24,143.99124145507812,2.667256921995431e-07,1.5223835362121463e-05,0.001094431383535266,0.005989165936521183,0.9972272635612018,0.9987547892720307,0.8110427666613855,0.9013355424283253,0.9331147824858339,pca
25,5237.5830078125,0.001491445116698742,0.015665996819734573,0.05885891243815422,0.9819149064673175,0.9942982456140351,0.997912885662432,0.8595161008964197,0.9382256936599264,0.9266503820725471,tsne
26,5215.6025390625,0.001653857878409326,0.017930777743458748,0.06736631691455841,0.97207378004139,0.9919792296834039,0.9970760233918129,0.8498676806293748,0.9302624302694971,0.9419179124719088,tsne
27,5223.73388671875,0.0015694034518674016,0.01728157140314579,0.06605339795351028,0.9757196940413817,0.9932496471062714,0.9976305706795725,0.865034122683773,0.9503410129380798,0.9336683570053232,tsne
28,5205.33740234375,0.001658363500609994,0.017912425100803375,0.06712804734706879,0.9675370137471679,0.9922161726154467,0.9973936277475297,0.864845609523943,0.9396641252989985,0.9375879008527415,tsne
29,3541.96142578125,0.00322242290712893,0.05640675872564316,0.11611951887607574,0.5584265175144193,0.904930429522081,0.923311151441823,0.588853826432321,0.7672308779249797,0.688580613695074,tsne
30,5257.37255859375,0.00119931495282799,0.01001968327909708,0.03720472753047943,0.990826676200427,0.9936277475297439,0.9967231296632385,0.7502154328277169,0.9583804689266318,0.9274745792551906,tsne
31,5235.0,0.0014948435127735138,0.016109982505440712,0.061502743512392044,0.9807711157191075,0.9935974994958661,0.9975095785440613,0.8306836007246946,0.9422896806392822,0.9358061978605249,tsne
32,5255.16357421875,0.001264370628632605,0.01092503871768713,0.03978957608342171,0.9898277878290503,0.9929471667674934,0.9968441217987497,0.7229678909843703,0.9550086857351499,0.9281068322253959,tsne
33,5027.06298828125,0.0016421012114733458,0.015953853726387024,0.05723465606570244,0.8910600822731259,0.9868521879411172,0.9960475902399677,0.833746248015193,0.9492281486168976,0.9209137476372187,tsne
34,5267.31982421875,0.0006168329855427146,0.004926311783492565,0.03273965045809746,0.9953401935664733,0.9837820125025206,0.9872202056866304,0.5590510403823095,0.9150956871398797,0.852524316299043,tsne
35,116.2843017578125,4.007213192380732e-07,5.4537958931177855e-06,0.0004719159915111959,0.003529415021615084,0.9988102440008066,0.9989665255091752,0.8602194637068391,0.9721026386431028,0.9557088312607233,isomap
36,325.9962158203125,2.501445123925805e-06,5.682402479578741e-05,0.0015590956900268793,0.008055575194303518,0.997897761645493,0.9978372655777374,0.8046064734713921,0.9455590239478238,0.9455693502511517,isomap
37,1372.6961669921875,2.656810829648748e-05,0.0005077719688415527,0.0049782306887209415,0.08638774488173333,0.9966021375277274,0.9969247832224238,0.7652100119564438,0.9586392186981911,0.9291175582822497,isomap
38,116.2843017578125,4.007213192380732e-07,5.4537958931177855e-06,0.0004719159915111959,0.003529415021615084,0.9988102440008066,0.9989665255091752,0.8602194637068391,0.9730106797443064,0.9553992851897338,isomap
39,240.35549926757812,2.156351911253296e-06,3.5137723898515105e-05,0.0007921854266896844,0.005303971169390716,0.9986186731195805,0.9987194998991732,0.8349132811107038,0.9553137689818186,0.9606762687788926,isomap
40,838.8546142578125,1.3903234503231943e-05,0.00019751062791328877,0.0034431046806275845,0.03712828403335004,0.9963299052228272,0.9969701552732406,0.772885973257102,0.9236698278355778,0.9422438223077421,isomap
41,389.8707580566406,3.457131242612377e-06,7.101622759364545e-05,0.0018932449165731668,0.010615443317911564,0.997912885662432,0.9975599919338576,0.7891284067036828,0.9433782285213377,0.9438517349632849,isomap
