num,RMSE,DTM_KL1,DTM_KL01,DTM_KL001,Sammon,Trustworthiness,Continuity,Spearman,Steadiness,Cohesiveness,method
0,16948.55859375,0.0006083599291741848,0.005821710452437401,0.028883183375000954,0.9784976416290697,0.9930324984341605,0.9955371959527084,0.6347964207876583,0.9176700019721541,0.8714517800504902,umap
1,16911.1953125,0.0007591699250042439,0.008006710559129715,0.032773032784461975,0.9736570176573253,0.9927721170795963,0.9961160722933576,0.6262008704392477,0.9207322001556181,0.880073715228712,umap
2,16916.90625,0.0007910216227173805,0.012108292430639267,0.03146930783987045,0.9739644670192786,0.9931873066914618,0.9956635931012663,0.6502245817650234,0.921302693508064,0.8705366661034062,umap
3,16901.240234375,0.0007157837972044945,0.010287387296557426,0.03333068639039993,0.9729379728722873,0.9928880214891295,0.9918390704401785,0.6423496542394519,0.9226612888700372,0.8134645440714532,umap
4,16935.646484375,0.000818230677396059,0.01115008071064949,0.03236302733421326,0.9763933717045232,0.9929490408022263,0.995105540811912,0.6285352902713458,0.9206335766508569,0.8667903922932327,umap
5,16943.849609375,0.0011650482192635536,0.02293163165450096,0.032307177782058716,0.9771123437183495,0.9916269556851274,0.9915586721680905,0.6068388652443281,0.9105909973202082,0.8161800436663471,umap
6,16916.478515625,0.0007270048372447491,0.008443416096270084,0.0290380772203207,0.9745176559122524,0.9932178163480102,0.9954610025247145,0.6565696060188739,0.9227481556181325,0.8706880725676028,umap
7,16940.748046875,0.0008019693195819855,0.011458110064268112,0.03243473172187805,0.9772650206934662,0.9922755683836016,0.9947019739263506,0.619317750590899,0.9029535860586994,0.8724900170414108,umap
8,16939.892578125,0.0007587517611682415,0.008494140580296516,0.03112574853003025,0.9771531040296827,0.9930266870710084,0.9955294474685057,0.6481797700119686,0.9156381235789592,0.8703250959523537,umap
9,16876.814453125,0.0015622451901435852,0.04930788278579712,0.041796524077653885,0.9684296698783141,0.9908634071376453,0.9840910705176633,0.6276249891358899,0.8855944992120417,0.6501973483596948,umap
10,16913.6015625,0.00010314257815480232,0.002166599966585636,0.013474568724632263,0.9748308486121731,0.991162208059715,0.9906125499615804,0.5550411965468147,0.9121712447246174,0.8570483550809342,densmap
11,16868.576171875,4.221231210976839e-05,0.001343321055173874,0.008851662278175354,0.969446144376943,0.9940441599028856,0.9956116136864059,0.5773924211229938,0.920015721569807,0.8946358637800194,densmap
12,16846.69140625,0.0006440291181206703,0.008844602853059769,0.0139663927257061,0.9657967164366207,0.9927874526212477,0.993887737378042,0.616531515452748,0.9138783249075793,0.8876714648307619,densmap
13,16915.734375,0.00010102736996486783,0.002179971896111965,0.015377148985862732,0.974931376756971,0.9929061012856026,0.9922344045612743,0.5436432150037628,0.9209576653396273,0.8342899379037775,densmap
14,16882.033203125,3.975396975874901e-05,0.001009068451821804,0.009165875613689423,0.9714080471806309,0.9941308460699042,0.9941477958790979,0.5867074034230241,0.9279570403700684,0.8610472089465604,densmap
15,16895.71484375,6.420176941901445e-05,0.002313036471605301,0.01337987557053566,0.9723394103281098,0.9937361576558252,0.993431868224112,0.5898156593952938,0.9261277359027112,0.8769971694899378,densmap
16,16872.98046875,0.00018800189718604088,0.0038631074130535126,0.01042136363685131,0.9697647101289304,0.9940725710116292,0.9948357967056028,0.5792007402910532,0.9216162284356232,0.8897863583761375,densmap
17,16908.802734375,5.1974813686683774e-05,0.0010898923501372337,0.009703904390335083,0.9744275898356646,0.9933713331912778,0.9934701263648632,0.5790873158180316,0.9218292564038241,0.8604854769405206,densmap
18,16849.669921875,2.844689879566431e-05,0.0009804791770875454,0.0071014463901519775,0.9674064944336868,0.9951922269789306,0.9960689356811241,0.6007744842171321,0.9358964719843087,0.8976201887375794,densmap
19,16911.857421875,0.00017653568647801876,0.006240261718630791,0.019874289631843567,0.9744194654062939,0.9906598480005682,0.9857437576274142,0.5381831737851734,0.9054226721937945,0.7359574350800913,densmap
20,16210.685546875,0.0013507752446457744,0.05438723415136337,0.226753830909729,0.8645766720580587,0.5886591248087093,0.7089482078401745,0.20862068016037993,0.28405613991740775,0.35854405416575386,pca
21,13570.841796875,0.0018987953662872314,0.05002296715974808,0.08715911209583282,0.5451373602374512,0.681472405710633,0.9024293112243251,0.3857362876153976,0.2800251787611324,0.48013944927986385,pca
22,16012.2880859375,0.001233141403645277,0.04038917273283005,0.12738749384880066,0.8395802023043086,0.5808957893445428,0.7101214574898785,0.20466050750479275,0.26754254352887274,0.3639698091843061,pca
23,2406.1142578125,1.2224947568029165e-05,0.0008122241124510765,0.027153877541422844,0.04196371497550624,0.9262202248351833,0.974900076839135,0.40410781729222744,0.49280519909732123,0.6811879578294587,pca
24,13878.2587890625,0.0019072904251515865,0.05050015076994896,0.07659680396318436,0.5785725263122192,0.6405423293234928,0.8784442012281347,0.3232665838175831,0.23573480853693662,0.42222844272545523,pca
25,16836.396484375,0.00048337923362851143,0.0035473592579364777,0.02449844405055046,0.9658919843271245,0.9958637622765046,0.9948755076871421,0.6605965128806339,0.929655260651972,0.8946958467406226,tsne
26,15357.7314453125,0.0011005029082298279,0.015316009521484375,0.040919460356235504,0.782176468522972,0.9828814998482589,0.9641311366380618,0.6012874674736528,0.8589236865483579,0.5828514454531235,tsne
27,16339.0537109375,0.0006147674284875393,0.01654662936925888,0.026799388229846954,0.9072512465424898,0.9947332907166703,0.9939074314420575,0.7105494620537854,0.9327020430094487,0.8711446094761272,tsne
28,16761.4140625,0.0004713635426014662,0.006183000281453133,0.023453181609511375,0.95686728418088,0.9954569668558588,0.9951483189017815,0.6706821711220448,0.9306634189215532,0.8931106146267064,tsne
29,16773.8359375,0.00047456705942749977,0.005200156942009926,0.02365218475461006,0.9584227871357888,0.9951425075386294,0.9948780905152096,0.6570842332565898,0.9065238010985902,0.8912003386089957,tsne
30,16713.03515625,0.0005274796858429909,0.010156475007534027,0.024026375263929367,0.951025504144445,0.9957530235231066,0.9957594805932756,0.6877087202358114,0.9352515227498961,0.8920625671760903,tsne
31,16814.1171875,0.00047885673120617867,0.00420411117374897,0.024395795539021492,0.9632614056459765,0.9958723178944786,0.9947268336465013,0.662994669317733,0.9250230471574784,0.8936617116996629,tsne
32,16552.359375,0.000536009669303894,0.013017918914556503,0.02448914386332035,0.9322522343223445,0.9954999063724825,0.995216925272327,0.7032691108266662,0.9319769557178788,0.8912153725299603,tsne
33,15414.837890625,0.0012416047975420952,0.01975879818201065,0.03651370480656624,0.7870003553671705,0.9855211501333385,0.9787037754489278,0.6186931821567565,0.8671973949533806,0.5999121944100294,tsne
34,16640.416015625,0.000529253389686346,0.011728409677743912,0.023910250514745712,0.9425396865907437,0.9956660145025796,0.9954984535316945,0.697426649715807,0.9314203895977207,0.894467190080333,tsne
35,2577.208251953125,8.307513780891895e-06,0.00029023969545960426,0.00592983141541481,0.026216429329968743,0.9956025737881694,0.9968420084071054,0.647381291121041,0.9232731480129678,0.8857386061564828,isomap
36,1905.153564453125,4.912086296826601e-06,0.00020773941650986671,0.004843627102673054,0.014989338314458527,0.9957128282613047,0.996909323363617,0.6407518167206643,0.9255729988009469,0.8942460052833665,isomap
37,1845.9013671875,4.256784450262785e-06,0.00017721508629620075,0.004530684091150761,0.01412523254407912,0.9955801354693321,0.9968200543685308,0.6395012663059508,0.9221647884232941,0.8908409821434815,isomap
38,2426.602294921875,8.198781870305538e-06,0.00030708592385053635,0.005745451897382736,0.023425027024432454,0.9956899056622048,0.9968839793632037,0.6424159312126246,0.9220728978441082,0.8829314828247641,isomap
39,1354.0513916015625,2.9336661100387573e-06,0.00014062318950891495,0.0036060381680727005,0.008301846423094141,0.995997746482511,0.9971766460686128,0.6644554058616358,0.9296345748758147,0.9011055683601321,isomap
40,1213.549560546875,2.4765031412243843e-06,0.00013048690743744373,0.0033901911228895187,0.007010008095001076,0.9961481962174483,0.9972476738404716,0.6690542262233672,0.9290071882810244,0.9063297578770131,isomap
41,2130.30224609375,6.1614555306732655e-06,0.00021622935310006142,0.004652088508009911,0.01843196689089991,0.9952324222407325,0.9965716185937793,0.6484262241428812,0.9232220085308152,0.8943784182801051,isomap
42,1802.26708984375,4.032743163406849e-06,0.00016026059165596962,0.004310774616897106,0.013405591755635257,0.9955451058636654,0.9968857550575002,0.6452246958566695,0.9245460349618508,0.8917787842018882,isomap
43,1114.3555908203125,2.3730972316116095e-06,0.00012595392763614655,0.003194909542798996,0.006150389779311357,0.996135766357373,0.9972843177136806,0.6785460573377115,0.926130850497542,0.9022465127080792,isomap
44,2426.602294921875,8.198781870305538e-06,0.00030708592385053635,0.005745451897382736,0.023425027024432454,0.9956899056622048,0.9968839793632037,0.6424159312126246,0.9191142507276862,0.8808784265931348,isomap
45,17130.251953125,0.0006232447922229767,0.017217006534337997,0.0371144637465477,0.999758201722958,0.9880950997294488,0.9880516759325624,0.510708070143596,0.833062843652583,0.806230843131272,lle
46,17130.25,0.0006010155193507671,0.01662462204694748,0.03472418338060379,0.9997580395465682,0.9880250405181153,0.9880805713215686,0.5133921663618105,0.8331186622549458,0.7934557701406051,lle
47,17130.287109375,0.0005266953958198428,0.01705550029873848,0.046992506831884384,0.9997599325550882,0.964751661081301,0.964664006353757,0.39602511573702814,0.7033343483427953,0.6797795955944173,lle
48,17130.25,0.000547915231436491,0.015141833573579788,0.029250234365463257,0.9997576809456616,0.9881230265579296,0.9885372476092698,0.523739859789981,0.8292585400131678,0.7994284933300276,lle
49,17130.798828125,0.004747733473777771,0.0403054878115654,0.054656289517879486,0.9998269775360011,0.8565818530499971,0.8898623998346991,0.220585539993321,0.5307394984366897,0.3867395432515135,lle
50,15175.4150390625,0.0008179293945431709,0.02454744279384613,0.04278361797332764,0.7432914302708109,0.8139603471320923,0.9233324616288605,0.29917624240952095,0.3765422527715143,0.5379110993187366,mds
51,13394.2724609375,0.0008617285639047623,0.01818132773041725,0.03792891651391983,0.5759832733513516,0.9306257223847252,0.9674784818136619,0.37961417052055757,0.6213457904375241,0.6596405022484972,mds
52,11779.3701171875,0.0003090591635555029,0.008430294692516327,0.017850371077656746,0.4484160659089508,0.9539128230956486,0.9721705118519522,0.4049809881765061,0.6611392922522263,0.6951603683010072,mds
53,14879.84375,0.00028984135133214295,0.008714118041098118,0.08158464729785919,0.7540215469899103,0.8025334314807999,0.8739781686457586,0.11449938475241127,0.3309590784380302,0.3297678874465424,mds
54,11011.1328125,0.00033865333534777164,0.005659926682710648,0.03657833859324455,0.4241551665268108,0.9470152193143883,0.9757280346615527,0.36500877444975094,0.60623890488511,0.7076861824104719,mds
