num,RMSE,DTM_KL1,DTM_KL01,DTM_KL001,Sammon,Trustworthiness,Continuity,Spearman,Steadiness,Cohesiveness,method
0,277.4019775390625,0.0003728010051418096,0.0032351347617805004,0.04854951798915863,0.6013680549629498,0.9884110744066981,0.9844436183604673,0.5896944903363591,0.940748333083816,0.7782683157733983,umap
1,278.49566650390625,0.0003177531762048602,0.00295376218855381,0.04544511064887047,0.6034975204354971,0.9905342041009437,0.9895398055135473,0.6282008526896956,0.941530789504005,0.8456547747775409,umap
2,277.98309326171875,0.0003059620503336191,0.0026963255368173122,0.0427202470600605,0.6022896469615489,0.9893488674670294,0.9899444927891318,0.6216457404178592,0.9424100521817838,0.8346432963768022,umap
3,269.3949890136719,0.0002858415537048131,0.002525891177356243,0.03637820854783058,0.5647351298804618,0.9905941890624604,0.9920862093728614,0.6101215579675991,0.9290992979740027,0.8762071647550638,umap
4,258.87689208984375,0.00039396993815898895,0.016907917335629463,0.048744138330221176,0.50082075689077,0.9842712672034335,0.9640166268175021,0.6622409520762053,0.9470265112583396,0.706454479699224,umap
5,218.66993713378906,0.0017945058643817902,0.043950580060482025,0.09014121443033218,0.36304294522095837,0.8641703910850519,0.8155082246985967,0.5629735759032393,0.6904589270330167,0.3716183892453443,umap
6,251.224853515625,0.0003691085148602724,0.0032277496065944433,0.03468567878007889,0.4888964750735692,0.9898608517864536,0.9906769852065257,0.5843782653696229,0.9085845149062739,0.8820276482880678,umap
7,236.72862243652344,0.0002399795048404485,0.0023751375265419483,0.029578790068626404,0.43863903927044817,0.9908290597568497,0.9926083319956406,0.628177756663641,0.9163978626707957,0.8945625231615421,umap
8,217.0947265625,0.0015465591568499804,0.04279197379946709,0.09749557077884674,0.35158545654853923,0.8555232631819065,0.806387975972221,0.5878850315449504,0.5978270701527124,0.43382255816920234,umap
9,266.76068115234375,0.0002350265858694911,0.002109663560986519,0.034747857600450516,0.5584249161090088,0.9899225264651961,0.9904530976741043,0.6022187694371802,0.9197408642918116,0.8590306377903747,umap
10,250.3706817626953,0.00014670315431430936,0.003424055641517043,0.017867596819996834,0.49379789873046326,0.9864383295455506,0.9818254015190557,0.6245374904135109,0.9431362628331934,0.7977193628405382,densmap
11,253.76158142089844,0.00022241506667342037,0.003547919448465109,0.013771213591098785,0.5144134555225952,0.9906313628414285,0.9873761226058819,0.6099193421919448,0.8473519215258322,0.881007277097291,densmap
12,265.0823974609375,0.0003178405750077218,0.0052418895065784454,0.01761956512928009,0.5606624445490285,0.9853281853281853,0.9799227799227799,0.5910418706189502,0.8987630832015838,0.7773132847587672,densmap
13,255.11643981933594,0.00016893932479433715,0.0031417314894497395,0.013278701342642307,0.5185768837627013,0.989495028007063,0.9863529988256465,0.6151519397937334,0.8227333710984032,0.8842775135656579,densmap
14,259.066650390625,0.0002558876294642687,0.006739147938787937,0.021223653107881546,0.5241410057975893,0.9800224732391034,0.9730659074203932,0.5960496080180627,0.941335407728196,0.7159319151692507,densmap
15,258.16839599609375,0.0003462550521362573,0.0047581996768713,0.013970179483294487,0.5301343971527079,0.9913993393205647,0.9882108429154381,0.6106144835235322,0.8876807179488374,0.8884505981776314,densmap
16,254.93785095214844,0.00014334023580886424,0.0024681019131094217,0.014545083977282047,0.5128485519946224,0.9901261373909076,0.9883578483140847,0.6200313747816091,0.9093753586873444,0.8674366521867055,densmap
17,236.28565979003906,0.00016431917902082205,0.0033601121976971626,0.0168304443359375,0.42998419031970064,0.9858891714471583,0.9849953110346984,0.6392407945101011,0.9445525987052888,0.782916406266041,densmap
18,235.36151123046875,0.00018464481399860233,0.0021225560922175646,0.011062955483794212,0.4439277010382147,0.9904708397049754,0.9890083894460262,0.5999977593130872,0.8045747673548397,0.8876960875414224,densmap
19,256.56610107421875,0.00018585840007290244,0.0034149482380598783,0.013210276141762733,0.5247608437710054,0.9881280467713728,0.9847824066642448,0.5930112192725633,0.8836555090635919,0.8601132040516996,densmap
